1,Precious Achiuwa,Mia,F,21.49,38,13.4,28,19.3,15.5,83,0.53,149,0.584,0,0,0.584,0.588,5.7,3.8,15.9,0.5,6.3,0.39,0.5,0.89,6.6,108.6,97.5
307,CJ McCollum,Por,G,29.49,13,33.8,70.5,28.6,4.4,45,0.844,117,0.513,143,0.441,0.594,0.62,26.7,3.9,6.2,5,26.1,1.31,0.31,1,9.5,129.8,114.4
308,T.J. McConnell,Ind,G,28.97,34,25.2,52.6,13.7,23.5,19,0.474,181,0.547,19,0.316,0.54,0.54,6.6,3.7,8.2,6.4,34.3,1.91,0.38,1.88,8.6,112.1,106.4
309,Jalen McDaniels,Cha,F-C,23.12,18,12.1,25.2,18,18.4,19,0.684,44,0.523,23,0.261,0.478,0.511,4.3,2.6,11.4,0.5,5.7,0.11,0.28,0.94,5.9,90.8,101
310,Jaden McDaniels,Min,F,20.46,32,19.4,40.4,13.2,12.3,24,0.5,71,0.479,89,0.371,0.522,0.525,5.6,3.3,9.2,1,7.1,0.38,1.03,0.75,5.5,100.9,105.9
311,Doug McDermott,Ind,F,29.2,36,26.1,54.3,19.8,7.7,59,0.814,209,0.617,161,0.366,0.588,0.61,13.4,4,8.6,1.4,7.8,0.31,0.11,0.92,6.5,117,110.3
312,Sean McDermott,Mem,F,24.36,8,15.7,32.7,9.9,13.5,6,1,8,0.625,15,0.333,0.543,0.605,3.9,1.5,5.2,0.5,3.9,0.13,0.25,0.5,3.6,114.9,113.3
313,JaVale McGee,Cle,C-F,33.15,29,15.1,31.4,24.4,15.4,47,0.617,169,0.521,19,0.263,0.508,0.527,7.6,4.9,18.3,1,10.8,0.48,1.21,1.31,8.8,99.6,95.6
314,Rodney McGruder,Det,G,29.63,14,10.9,22.8,19,10.5,6,0.833,38,0.553,19,0.421,0.579,0.595,5.1,1.4,7.3,1,15.3,0.5,0.07,0.5,7.1,116,110
315,Alfonzo McKinnie,Lal,F,28.49,18,4.6,9.7,18,2.9,8,0.625,18,0.611,12,0.417,0.617,0.626,2.3,1.1,13.4,0.1,1.8,0.11,0,0.06,5.5,128.6,100.6
316,Jordan McLaughlin,Min,G,24.93,24,19.4,40.5,15.4,15.2,10,0.8,95,0.389,46,0.348,0.433,0.447,5.4,2.3,6.4,4.7,33.6,1,0.17,1.08,8,105.2,113.6
317,Ben McLemore,Hou,G,28.09,27,16.1,33.6,20.7,11.8,24,0.708,51,0.431,126,0.31,0.455,0.475,6.6,2.3,7.4,0.9,8.7,0.63,0.07,0.93,5.9,90.8,106.2
318,Nicolo Melli,Nor,F,30.13,20,11,22.9,12.4,10.9,7,0.857,20,0.35,34,0.206,0.324,0.359,2.1,2.6,13.2,1.1,11.5,0.4,0.05,0.35,6.6,92.9,104.8
319,De'Anthony Melton,Mem,G,22.8,23,20.4,42.4,20.1,12.5,22,0.727,97,0.536,89,0.427,0.586,0.598,10.2,3,7.9,3,21.4,1.3,0.65,1.22,8.8,115.7,104
320,Sam Merrill,Mil,G,24.83,14,5.9,12.2,11.7,13.1,2,1,7,0.286,12,0.5,0.579,0.604,1.7,1,8.9,0.8,16.2,0.14,0,0.21,7.5,128.5,107.4
321,Chimezie Metu,Sac,F-C,23.98,11,6.5,13.5,23.7,15,9,0.667,27,0.519,3,0.333,0.517,0.545,3.4,2.1,17.7,0.5,10.2,0.27,0.55,0.55,9.4,108.4,105.8
322,Khris Middleton,Mil,F,29.59,38,33.2,69.2,24.3,13.6,140,0.893,372,0.53,198,0.424,0.567,0.61,20.3,6.1,9.6,5.7,24.4,1.11,0.21,2.61,10.7,119,105.6
323,Darius Miller,Okc,F,30.98,13,10.1,20.9,11.9,14,6,1,4,0.75,24,0.458,0.696,0.734,3.5,1.4,7.2,1.1,15.3,0.46,0.31,0.38,6.9,133.6,106
324,Paul Millsap,Den,F,36.09,28,23.8,49.5,17.1,10.4,63,0.683,119,0.597,86,0.395,0.595,0.617,10.3,5.1,12.3,1.6,9.3,0.86,0.61,0.96,7.4,122.5,106.2
325,Patty Mills,San,G,32.59,35,25.4,53,20.5,9.1,47,0.894,123,0.545,238,0.391,0.572,0.596,13,1.8,3.8,2.5,14.8,0.69,0.03,1.09,6.1,113.7,110.7
326,Shake Milton,Phi,G-F,24.46,31,24.8,51.6,23.9,11.5,98,0.888,236,0.5,104,0.308,0.488,0.547,13.5,2.3,5.1,3.1,18.5,0.65,0.26,1.61,7.4,109.9,104.9
327,Donovan Mitchell,Uta,G,24.52,36,34.1,70.9,32.2,11.8,198,0.823,410,0.449,315,0.381,0.502,0.549,24.8,4.6,7.2,5.4,26.1,0.94,0.31,3.03,10,111.4,106.2
328,Adam Mokoka,Chi,G,22.66,7,6.1,12.6,16.1,12.5,0,0,6,0.667,8,0.125,0.393,0.393,1.6,0.6,5.2,0.6,12.3,0.29,0.14,0.29,5.5,84.8,103.8
329,Malik Monk,Cha,G,23.11,24,22.3,46.5,23.9,11.9,49,0.796,112,0.5,132,0.432,0.58,0.606,13.4,2.8,6.9,1.8,12.5,0.29,0.13,1.5,7.3,110.7,111.4
330,E'Twaun Moore,Pho,G,32.05,24,14.5,30.2,15.9,14.5,10,0.8,73,0.479,29,0.276,0.461,0.479,4.3,1.8,6.8,1.5,13.3,0.58,0.17,0.75,6.2,98.6,104.5
331,Ja Morant,Mem,G,21.6,27,31.1,64.7,28.8,13.6,162,0.79,327,0.511,97,0.247,0.479,0.539,19.8,3.3,5.8,7.8,37.8,1,0.15,2.89,10.3,110.9,111
332,Juwan Morgan,Uta,F,23.91,15,4.7,9.9,11,11,5,0.2,4,0.75,10,0.3,0.536,0.494,1.1,0.9,10.4,0.3,7.3,0.2,0,0.13,5.7,107.4,93.5
333,Marcus Morris Sr.,Lac,F,31.53,30,24.2,50.5,20.1,7.8,44,0.886,140,0.407,146,0.459,0.551,0.58,11.8,3.7,8.5,1,5.7,0.5,0.3,0.87,5.8,112.8,108.6
334,Markieff Morris,Lal,F,31.53,32,17.4,36.3,14.1,10.5,31,0.71,58,0.534,90,0.333,0.514,0.538,5.4,3.9,12.4,1,7.9,0.22,0.28,0.59,6.3,109.2,100
335,Monte Morris,Den,G,25.72,36,27.2,56.7,16,7,63,0.762,192,0.542,114,0.351,0.536,0.563,10.4,2.2,4.5,3.4,16.9,0.72,0.28,0.69,6.3,120.3,114.7
336,Mychal Mulder,Gol,G,26.76,34,10.6,22.1,14.4,6.5,15,0.533,15,0.6,93,0.409,0.611,0.611,4.1,0.9,4.5,0.4,5.7,0.24,0.21,0.24,4.3,111.4,108.9
337,Dejounte Murray,San,G,24.48,35,30.9,64.3,23.7,9.5,75,0.813,392,0.485,109,0.321,0.484,0.511,15.6,6.9,11.7,5.2,26.1,1.57,0.09,1.6,10.7,106.1,104
338,Jamal Murray,Den,G,24.06,36,35.3,73.6,24.9,11.2,124,0.847,352,0.528,236,0.39,0.551,0.586,20.9,4.1,6.6,4.6,19.5,1.17,0.31,2.25,8.3,114.9,111.1
339,Mike Muscala,Okc,F-C,29.71,35,18.4,38.4,20.6,6.9,36,0.917,83,0.614,184,0.37,0.573,0.599,9.7,3.8,10.7,0.8,7,0.23,0.31,0.6,6.7,113.5,105.4
340,Svi Mykhailiuk,Det,G-F,23.76,36,17.6,36.7,18.9,14.2,30,0.8,52,0.519,171,0.333,0.504,0.527,6.9,2.1,6.5,1.6,13.7,0.75,0.17,1.08,6.5,99.6,111.1
341,Abdel Nader,Pho,F,27.47,21,14.9,31.1,18.2,10.9,30,0.833,64,0.547,37,0.405,0.569,0.613,6.7,2.5,9.3,0.8,7.5,0.48,0.33,0.67,6.4,113.2,103.9
342,Larry Nance Jr.,Cle,F-C,28.2,21,32.8,68.4,12.7,15.8,23,0.565,90,0.556,70,0.371,0.556,0.561,9.1,6.5,11.2,3,13.2,1.81,0.52,1.52,6.9,109,108.7
343,Aaron Nesmith,Bos,G-F,21.41,19,15.3,31.8,12.2,13.4,12,0.667,16,0.5,50,0.36,0.53,0.547,4.1,2.3,8.5,0.4,3.6,0.21,0.26,0.58,4.1,105,104.4
344,Raul Neto,Was,G,28.82,32,20.7,43.2,16.2,9.3,34,0.824,136,0.463,84,0.393,0.511,0.538,7.9,2.3,5.8,2.3,15.2,1.13,0.09,0.75,6.7,109.7,110.8
345,Georges Niang,Uta,F,27.74,38,13.3,27.8,17,11.4,5,1,53,0.547,123,0.374,0.557,0.564,5.3,2.2,8.7,0.7,7,0.34,0.11,0.61,6.1,107.4,100.7
346,Zeke Nnaji,Den,F-C,20.18,24,10.5,21.9,12,7.2,7,0.714,25,0.64,36,0.417,0.631,0.64,3.4,1.5,8.1,0.2,2.1,0.13,0.08,0.21,3.8,124.3,111.9
347,Nerlens Noel,Nyk,C-F,26.93,34,22.2,46.3,10,23.3,33,0.667,115,0.609,2,0,0.598,0.616,4.8,6,14.5,0.6,3.7,0.94,2,1.18,4.7,111.3,98
348,Jaylen Nowell,Min,G,21.68,25,17.9,37.3,22.5,7.1,39,0.846,113,0.487,93,0.409,0.544,0.576,10.3,2.2,6.7,1.3,11.4,0.48,0.2,0.68,6.9,113.2,109.4
349,Frank Ntilikina,Nyk,G,22.63,11,13.5,28.2,14.5,10.2,7,0.429,18,0.278,23,0.565,0.598,0.59,4.7,0.9,3.6,0.7,7.8,0.91,0,0.45,4.3,111.3,100
350,Kendrick Nunn,Mia,G,25.61,31,29.4,61.3,21.2,12.3,39,0.923,186,0.543,176,0.352,0.536,0.559,13.7,3.2,6.1,2.7,15,1.16,0.29,1.71,6.7,103.4,106.9
351,Jusuf Nurkic,Por,C,26.56,12,23.4,48.7,21.2,16.7,27,0.556,91,0.516,12,0.25,0.5,0.514,9.8,7.7,17.5,2.8,17.7,0.92,0.92,1.92,10.2,104,103.9
352,David Nwaba,Hou,G-F,28.16,30,22.6,47.1,16.5,6.4,68,0.691,154,0.578,63,0.27,0.528,0.559,9.2,3.9,9.2,1,7.1,1,0.7,0.57,5.8,115,106.4
353,Jordan Nwora,Mil,F,22.51,10,8.2,17.1,26.3,19.5,10,0.9,21,0.429,16,0.5,0.568,0.616,5.1,1.5,9.6,0,0,0.4,0.2,1,0,95.8,100.7
354,Semi Ojeleye,Bos,F,26.28,35,19.1,39.8,11.8,7.6,28,0.714,44,0.5,113,0.389,0.561,0.579,5.6,2.9,8.4,0.8,5.5,0.31,0,0.4,4.9,119,111.6
355,Jahlil Okafor,Det,C-F,25.25,12,10,20.8,17.1,8.5,2,0.5,39,0.641,3,0,0.595,0.595,4.3,2.3,12.5,0.3,4.3,0.17,0.17,0.33,5.7,116.7,108.7
356,Chuma Okeke,Orl,F,22.57,23,22.2,46.3,10.7,12.6,13,0.615,49,0.388,56,0.357,0.467,0.479,4.6,3.5,8.2,2,12.1,0.78,0.39,0.7,5.7,104.5,110.8
357,Josh Okogie,Min,G,22.54,32,19.4,40.4,13,12,59,0.814,85,0.435,58,0.207,0.385,0.468,4.9,2.6,7.1,1.2,8.3,0.81,0.44,0.72,5.1,100.7,108.5
358,Onyeka Okongwu,Atl,F-C,20.26,18,10,20.8,13.1,14.7,15,0.6,39,0.615,1,0,0.6,0.612,3.2,2.6,14,0.3,4.1,0.39,0.56,0.44,5.4,115.2,97
359,Isaac Okoro,Cle,F-G,20.13,33,32.8,68.4,12.4,15.1,53,0.679,142,0.486,99,0.283,0.461,0.488,7.8,2.7,4.6,1.8,7.7,1.09,0.48,1.42,4.1,95.9,109.6
360,KZ Okpala,Mia,F-G,21.88,22,11.7,24.4,11.9,16,6,0.333,24,0.542,31,0.29,0.482,0.477,2.5,1.9,8.9,0.4,4.9,0.27,0.32,0.5,4.2,91.4,99.6
361,Victor Oladipo,Ind,G,28.86,9,33.3,69.3,26.9,9.7,37,0.73,83,0.47,69,0.362,0.503,0.535,20,5.7,9.6,4.2,19.4,1.67,0.22,2,9.4,104.2,105.4
362,Victor Oladipo,Hou,G,28.86,17,32.4,67.5,31,10.2,75,0.76,198,0.439,130,0.3,0.444,0.482,20.5,4.9,8,4.9,26.7,1.29,0.53,2.41,9.7,97.3,108.2
363,Kelly Olynyk,Mia,F-C,29.9,38,27.1,56.4,17.4,12.6,35,0.771,115,0.652,218,0.339,0.559,0.573,10.5,6,12.4,2.2,12.6,0.89,0.61,1.32,7.6,107.5,99.4
364,Royce O'Neale,Uta,F,27.78,38,32.7,68.1,9.7,16.1,30,0.833,63,0.524,159,0.409,0.588,0.608,7.5,6.8,11,2.7,10.6,0.82,0.55,1.18,6.3,121.9,102.4
365,Miye Oni,Uta,G-F,23.61,27,7.7,16,9.8,14.7,6,0.833,5,0.2,33,0.394,0.539,0.566,1.7,1.7,11.7,0.2,3.7,0.11,0.15,0.26,4.3,115,97.9
366,Cedi Osman,Cle,F,25.94,37,25.8,53.7,20.3,8.7,54,0.796,164,0.421,221,0.326,0.46,0.486,10.7,3.6,7.8,2.6,15.3,0.86,0.16,1.05,7.2,102.4,109.5
367,Daniel Oturu,Lac,C,21.48,11,4.9,10.2,17,14.4,2,1,16,0.625,1,0,0.588,0.615,2,1.5,16.6,0.5,13.4,0,0.27,0.27,9.3,122.3,101.9
368,Kelly Oubre Jr.,Gol,F-G,25.26,37,30.4,63.3,21.8,7.9,110,0.727,290,0.517,195,0.313,0.498,0.528,15.2,6,10.3,1.4,6.6,1.08,0.78,1.24,6.6,102.7,106.3
369,Jabari Parker,Sac,F,26,2,12.5,25.9,17,30,0,0,6,0.667,1,0,0.571,0.571,4,3,13.3,0.5,5.5,0,0.5,1.5,5.8,82.5,105.2
370,Eric Paschall,Gol,F,24.36,36,17.4,36.3,23.7,10.8,85,0.718,228,0.535,47,0.298,0.52,0.555,9.6,3.2,9.7,1.3,11.4,0.28,0.17,1.06,7.9,105,105
371,Anzejs Pasecniks,Was,C-F,25.23,1,6.3,13.1,39.5,83.3,0,0,0,0,1,0,0,0,0,1,8.3,1,18.5,0,0,5,0,20.6,90.4
372,Patrick Patterson,Lac,F,32,12,13.3,27.6,15.7,12.4,6,0.667,12,0.667,35,0.343,0.553,0.564,4.7,2,8.4,0.4,4.2,0.42,0.17,0.58,4.7,104.1,105
373,Justin Patton,Hou,C,23.75,9,22.9,47.6,12.9,6.4,4,0.75,29,0.586,28,0.286,0.509,0.519,6.8,4.6,10.5,1,6.4,1.22,1.56,0.44,5.5,108.7,99.6
374,Chris Paul,Pho,G,35.86,36,31.8,66.3,22.3,14.9,94,0.947,304,0.52,141,0.39,0.54,0.586,15.8,4.7,8.3,8.8,39.9,1.25,0.25,2.36,10.9,120.9,104.1
375,Cameron Payne,Pho,G,26.6,26,16.5,34.5,17.8,15.7,16,0.938,77,0.532,61,0.459,0.601,0.624,7,1.9,6.4,3.6,30.1,0.62,0.23,1.04,8.8,121.9,102.6
376,Elfrid Payton,Nyk,G,27.06,34,28.1,58.6,23.2,12.3,76,0.737,343,0.472,64,0.25,0.457,0.486,12.6,3.8,7.3,3.7,20.8,0.68,0.21,1.82,8,101.1,107.3
377,Norvel Pelle,Bro,C,28.11,3,9.3,19.3,15.7,30,0,0,7,0.429,0,0,0.429,0.429,2,2.3,14.2,0,0,0,1,1,0,76,83.6
378,Norvel Pelle,Sac,C,28.11,1,3.8,7.9,30.8,0,4,0.75,1,0,0,0,0,0.543,3,1,14.5,1,29.5,0,0,0,15.2,,
379,Reggie Perry,Bro,F-C,20.98,14,10.5,21.9,19.5,16.7,9,0.667,39,0.487,12,0.167,0.431,0.455,3.6,3.6,19.5,0.9,10.8,0.14,0.36,0.79,8.6,98.4,95.7
380,Theo Pinson,Nyk,G-F,25.36,13,2.2,4.5,14.1,11.1,0,0,1,1,7,0,0.125,0.125,0.2,0.2,3.8,0.1,4.6,0,0,0.08,2.9,,
381,Mason Plumlee,Det,F-C,31.03,36,28,58.3,16.2,20.5,100,0.66,248,0.621,6,0,0.606,0.628,10.4,9.1,18.1,3.9,21.7,0.83,0.83,2.14,10.2,118.9,100.1
382,Jakob Poeltl,San,C,25.41,35,23.9,49.7,12.3,16.8,51,0.353,175,0.6,0,0,0.6,0.577,6.5,7.2,15.8,1.9,10.8,0.6,1.49,1.14,7.5,118.9,103.3
383,Vincent Poirier,Phi,C-F,27.41,9,4,8.3,19.9,17.9,4,0.5,11,0.273,1,0,0.25,0.291,0.9,1.2,16.9,0.2,7.1,0,0.22,0.33,6,77.1,96.6
384,Aleksej Pokusevski,Okc,C,19.22,20,19.7,41.1,17.8,18.1,8,1,52,0.365,76,0.224,0.348,0.369,4.9,4.3,11.3,1.5,10.6,0.45,1.1,1.45,6.4,73.2,107.6
385,Jordan Poole,Gol,G,21.74,18,11.7,24.4,23.6,6.8,26,0.923,38,0.632,60,0.383,0.597,0.644,7.8,1.3,6,1.2,15.7,0.22,0.17,0.44,7.9,122.5,107.3
386,Kevin Porter Jr.,Hou,G-F,20.86,3,32.4,67.4,27.7,15.8,12,0.75,27,0.556,21,0.19,0.438,0.479,17,3.3,5.4,8.3,42.6,1.33,1,3.33,9.6,98.8,106.7
387,Michael Porter Jr.,Den,F,22.71,28,28.6,59.7,19.6,8.3,56,0.75,147,0.605,158,0.43,0.626,0.643,15.1,7.1,14.1,0.8,4.1,0.82,1.04,1.07,6.2,121.5,105.6
388,Otto Porter Jr.,Chi,F,27.78,19,22.3,46.4,20.2,9,36,0.833,86,0.465,80,0.375,0.512,0.55,10.5,6,15,2,12.5,0.58,0.16,0.95,9,112.9,107.7
389,Bobby Portis,Mil,F,26.09,38,21.5,44.8,18.9,8.2,35,0.714,236,0.559,86,0.488,0.606,0.615,10.9,7,17,1.1,6.9,0.84,0.42,0.79,8.1,122.4,101.8
390,Kristaps Porzingis,Dal,F-C,25.62,22,30.2,62.9,27.4,6.3,73,0.836,216,0.56,138,0.37,0.558,0.59,20.7,8.5,15.4,1.3,7.5,0.41,1.55,1.18,8.1,116.2,104.6
391,Dwight Powell,Dal,F-C,29.65,25,15.1,31.4,13.7,14.5,61,0.754,64,0.5,9,0.111,0.459,0.566,4.5,3.5,12.7,0.8,7.1,0.52,0.32,0.68,6.2,116.5,98.4
392,Norman Powell,Tor,G,27.81,37,30,62.5,24,10.8,143,0.881,258,0.539,230,0.435,0.592,0.639,19,3,5.6,1.9,10.4,1.19,0.16,1.81,6.4,116.5,110.2
393,Taurean Prince,Bro,F,26.98,12,18.2,37.8,19.4,11.4,27,0.889,37,0.459,37,0.351,0.493,0.565,8.1,2.8,8.8,0.6,4.2,0.67,0.67,0.92,5.2,105,105.9
394,Taurean Prince,Cle,G,26.98,17,23.6,49.2,17.8,12.1,26,0.808,70,0.329,64,0.406,0.463,0.498,8.5,4.1,9.8,2.5,15.7,0.65,0.65,1.18,7.5,103.3,108.9
395,Payton Pritchard,Bos,G,23.13,32,20.9,43.5,15.5,14.5,18,0.944,89,0.506,110,0.409,0.565,0.585,7.6,2.2,5.9,2.3,15.3,0.56,0.16,1.09,6.5,114.3,108.5
396,Immanuel Quickley,Nyk,G,21.74,35,19.3,40.2,27.9,8.4,113,0.92,171,0.409,171,0.38,0.49,0.56,12.5,2.3,6.4,2.4,20,0.49,0.26,1.03,8.5,115.3,102.9
397,Jahmi'us Ramsey,Sac,G,19.77,5,3.4,7,15.1,16.7,0,0,2,1,3,0.333,0.7,0.7,1.4,0.8,13.1,0.2,8.3,0,0.2,0.2,7.1,,
398,Chasson Randle,Orl,G,28.1,11,21.9,45.7,12,17.8,10,0.7,17,0.588,34,0.324,0.52,0.542,5.5,2.2,5.2,2.9,18.5,0.36,0.09,1.09,6,106.7,107.3
399,Julius Randle,Nyk,F-C,26.29,39,36.5,76.1,27.6,14.3,230,0.8,486,0.504,177,0.412,0.535,0.584,22.9,11,16.1,5.7,26.5,0.79,0.26,3.28,12.4,113.1,100.7
400,Cam Reddish,Atl,F-G,21.54,26,28.9,60.1,19,10.2,82,0.817,137,0.46,126,0.262,0.428,0.488,11.2,4,7.5,1.3,6.8,1.27,0.35,1.31,5.4,99.5,106.4
401,JJ Redick,Nor,G,36.72,31,18.6,38.8,19.1,9.6,47,0.957,74,0.486,140,0.364,0.526,0.575,8.7,1.7,5,1.3,9.3,0.29,0.06,0.81,5.8,113.4,114.1
402,Paul Reed,Phi,F,21.75,6,10.3,21.4,19.3,17.9,0,0,20,0.5,3,0,0.435,0.435,3.3,2,10.7,0.5,6.9,0.17,0.83,0.83,5.8,88.6,107.9
403,Naz Reid,Min,C-F,21.55,37,20.4,42.5,22.4,9.4,83,0.699,231,0.602,98,0.337,0.573,0.595,11.8,4.7,12.3,1.2,10,0.62,1.22,1.03,7.9,113.7,102.1
404,Nick Richards,Cha,C,23.29,9,3.1,6.5,16.5,9.1,9,0.667,6,0.5,0,0,0.5,0.602,1.3,0.8,13.5,0,0,0,0,0.11,0,,
405,Josh Richardson,Dal,G,27.5,28,31.8,66.3,18.6,11.2,70,0.929,155,0.561,147,0.32,0.522,0.571,13.6,3.2,5.5,2.8,12.6,0.93,0.32,1.5,6.2,112.4,109.5
406,Austin Rivers,Nyk,G,28.62,21,21.1,43.9,16.3,13.5,14,0.714,58,0.517,77,0.364,0.533,0.545,7.3,2.2,5.7,2,13.9,0.57,0,1.05,6,105.3,106.5
407,Andre Roberson,Bro,G-F,29.28,5,12.6,26.2,11.7,11.8,2,0.5,6,0.167,8,0.125,0.179,0.202,1.2,3,13.4,0.8,7.3,0.6,0.2,0.4,4.5,79,109.3
