1,Precious Achiuwa,Mia,F,21.49,38,13.4,28,19.3,15.5,83,0.53,149,0.584,0,0,0.584,0.588,5.7,3.8,15.9,0.5,6.3,0.39,0.5,0.89,6.6,108.6,97.5
408,Glenn Robinson III,Sac,F,27.18,23,16.1,33.5,13.8,9.2,23,0.913,55,0.473,44,0.364,0.505,0.554,5.3,2,6.7,0.9,7,0.17,0.13,0.48,5.3,112.9,118.3
409,Duncan Robinson,Mia,F,26.9,39,33.1,68.9,15.9,10.5,50,0.84,56,0.625,331,0.39,0.59,0.61,12.8,3.9,6.7,1.6,7.5,0.54,0.21,1.23,5.2,108.6,106.1
410,Jerome Robinson,Was,G,24.06,13,17,35.4,16.1,12.9,17,0.882,36,0.361,31,0.29,0.396,0.456,5.2,2.5,7.9,1.4,10.8,0.46,0.15,0.85,6.2,91.3,108.2
411,Mitchell Robinson,Nyk,C-F,22.95,27,28.8,60,11.2,11.1,46,0.478,156,0.66,0,0,0.66,0.647,8.4,8.4,15.6,0.5,2.6,1.19,1.52,0.81,4.6,129.7,100.1
412,Isaiah Roby,Okc,F,23.11,33,21.8,45.4,17.5,18.4,64,0.719,151,0.609,56,0.339,0.582,0.61,8.7,5.4,13,1.8,12.4,0.82,0.61,1.61,8.1,110.5,99.6
413,Rajon Rondo,Atl,G,35.06,23,14.9,31,15.8,26.2,2,0.5,50,0.38,42,0.405,0.484,0.484,3.9,2.1,7.6,3.4,32.4,0.65,0.09,1.43,8.1,98.1,109.7
414,Derrick Rose,Det,G,32.44,15,22.8,47.4,30,12.3,50,0.84,145,0.455,39,0.333,0.465,0.517,14.2,1.9,4.7,4.2,33.1,1.2,0.27,1.93,8.5,104.1,111.6
415,Derrick Rose,Nyk,G,32.44,10,24.6,51.3,24.8,13.7,24,0.875,87,0.425,22,0.455,0.477,0.523,12.5,2.6,5.7,4.9,31.9,1.1,0.6,1.9,8.8,106.6,107.8
416,Terrence Ross,Orl,G-F,30.1,36,29.6,61.7,24.1,10.2,94,0.894,270,0.459,225,0.36,0.496,0.536,16,3.5,6.2,2.3,12.6,1.08,0.47,1.69,6.8,103,109
417,Terry Rozier,Cha,G,27,35,33.1,69,23.4,10.9,97,0.825,254,0.543,273,0.432,0.598,0.623,20.3,3.7,6.1,3.2,15.2,1.43,0.34,2,7.5,116.1,110.5
418,Ricky Rubio,Min,G,30.4,37,25.7,53.6,16.4,20.4,91,0.846,166,0.428,90,0.311,0.441,0.512,8.2,3.2,6.6,6.5,34.6,1.24,0.03,2.05,8.6,108.1,109.5
419,D'Angelo Russell,Min,G,25.06,20,29.2,60.7,29.4,13.2,64,0.75,178,0.449,148,0.399,0.517,0.544,19.3,2.6,4.8,5.1,29,1.1,0.5,2.7,8.7,104.2,113.3
420,Domantas Sabonis,Ind,F-C,24.86,37,36.6,76.3,24.7,16.4,217,0.719,449,0.572,101,0.327,0.557,0.596,20.8,11.2,17.3,6.2,25.9,1.08,0.62,3.43,12.4,114.5,102.7
421,Luka Samanic,San,F,21.18,12,10.2,21.2,18.8,15.2,13,0.538,16,0.563,23,0.348,0.538,0.548,4.1,2.6,13.3,0.3,3.4,0.25,0.25,0.67,5.8,97.3,102.1
422,JaKarr Sampson,Ind,F,27.99,15,6.5,13.5,18.9,14.2,10,0.8,27,0.519,5,0.2,0.484,0.536,2.6,1.9,16.8,0.1,1.4,0.13,0.2,0.4,4.9,101.2,101.8
423,Dario Saric,Pho,F-C,26.93,19,18.8,39.2,25.5,12.3,41,0.902,94,0.574,67,0.388,0.578,0.623,11.7,4.1,12.2,1.3,10.7,0.74,0.16,1.32,8.4,113.8,99.1
424,Tomas Satoransky,Chi,G,29.37,26,20.9,43.5,14.5,22.2,33,0.909,81,0.568,48,0.438,0.601,0.645,7.1,2.6,7,4.5,28.1,0.5,0.23,1.58,8.4,121.8,111.3
425,Dennis Schroder,Lal,G,27.5,34,31.3,65.2,22.4,15,142,0.824,297,0.478,107,0.318,0.478,0.539,14.8,3.5,6.3,4.5,20.7,1,0.26,2.41,7.9,105.8,101.3
426,Mike Scott,Phi,F,32.66,20,17.6,36.7,10.9,12.2,5,0.4,19,0.526,58,0.379,0.558,0.556,4.4,2.7,8.4,0.4,2.9,0.45,0.1,0.55,3.8,101.6,107.1
427,Collin Sexton,Cle,G,22.19,33,36,74.9,28.3,12.1,194,0.804,460,0.507,138,0.384,0.523,0.571,23.7,2.6,4,4.2,20.9,1.18,0.12,2.85,7.1,109.8,111.5
428,Landry Shamet,Bro,G,24.01,35,20.1,41.9,17.2,9.4,41,0.854,60,0.45,174,0.385,0.545,0.575,8.3,1.9,5.2,1.1,7.2,0.43,0.14,0.74,5.2,109.8,112.1
429,Iman Shumpert,Bro,G,30.72,2,5.5,11.5,19.8,20,0,0,1,1,3,0,0.25,0.25,1,0.5,5.1,0,0,0.5,0,0.5,0,56,116.9
430,Pascal Siakam,Tor,F,26.95,30,35.8,74.7,24.8,10.5,149,0.819,368,0.505,122,0.295,0.49,0.542,20.1,7.5,11.5,4.8,21.5,1.17,0.7,2.17,10,111.7,107.2
431,Chris Silva,Mia,F,24.48,9,8.6,17.9,15.4,33.8,15,0.733,10,0.7,1,1,0.773,0.795,3.1,2.8,18.1,0.7,11.3,0.11,0.56,1,8.5,117.7,83.1
432,Ben Simmons,Phi,G-F,24.65,32,33.7,70.1,20.6,20.4,172,0.663,334,0.587,7,0.286,0.584,0.614,16,7.8,12.7,7.7,33.1,1.56,0.69,3.34,11.7,117.4,101.1
433,Anfernee Simons,Por,G,21.77,35,16.7,34.8,20.7,10,28,0.821,73,0.37,168,0.411,0.541,0.561,8.1,2.4,7.6,1.4,12.5,0.23,0.14,0.8,7.2,110.7,110.5
434,Deividas Sirvydis,Det,F-G,20.76,5,1.6,3.3,21.7,0,2,0.5,0,0,3,0,0,0.129,0.2,0.2,7.1,0.2,16.2,0,0,0,5,,
435,Marcus Smart,Bos,G,27.03,19,31,64.6,18.9,12,71,0.761,100,0.48,97,0.33,0.487,0.539,12.9,2.6,4.7,5.7,25.4,1.63,0.53,1.63,7.4,116.1,108.8
436,Dennis Smith Jr.,Nyk,G,23.3,3,9.2,19.2,21.7,7.3,6,0.833,6,0.333,4,0,0.2,0.356,3,0.7,3.9,1,14.6,1,0,0.33,5.6,83.9,93.4
437,Dennis Smith Jr.,Det,G,23.3,13,20.7,43.1,20.3,12.7,8,0.75,60,0.433,46,0.348,0.472,0.484,8.2,3.2,8.5,3.7,28.2,1.15,0.77,1.23,8.9,104.1,106.9
438,Ish Smith,Was,G,32.69,19,20.6,42.9,15,13.4,15,0.4,96,0.406,20,0.25,0.401,0.404,5.2,3.5,8.9,4.7,30.9,0.79,0.21,1,8.6,99,112.5
439,Jalen Smith,Pho,F-C,21,11,5.2,10.9,16.2,4.8,2,0,11,0.455,8,0.25,0.421,0.402,1.5,1,10.7,0.2,4.6,0,0.18,0.09,5.1,94.6,108.8
440,Tony Snell,Atl,G,29.34,26,19,39.6,9.5,11.9,2,1,28,0.321,67,0.552,0.679,0.683,5,2.2,6.4,1.3,9.2,0.12,0.27,0.5,5.1,129.4,110.8
441,Ray Spalding,Hou,F,24.01,2,9.4,19.5,17.9,38.1,2,0,3,0.667,1,0,0.5,0.41,2,2,11.3,0,0,0,1,1.5,0,60.2,101.4
442,Cassius Stanley,Ind,G,21.57,8,2.9,6.1,19,9.8,5,0.8,5,0.2,2,0.5,0.357,0.489,1.1,0.4,7.2,0,0,0,0.25,0.13,0,,
443,Lamar Stevens,Cle,F,23.68,26,13.6,28.4,15.4,11.9,34,0.676,79,0.468,17,0.118,0.417,0.464,4,2.4,10,0.9,9.4,0.42,0.31,0.58,6,96.2,106.2
444,Isaiah Stewart,Det,F-C,19.81,36,18.6,38.6,13.2,15.3,34,0.676,150,0.573,6,0.333,0.571,0.588,5.6,5.9,17.6,0.7,5.9,0.58,1.03,0.86,6.1,116.9,99.8
445,Max Strus,Mia,G-F,24.96,19,14.9,31,17.8,2.7,14,0.714,18,0.889,85,0.365,0.607,0.618,7.1,1.1,4,0.5,5.7,0.16,0,0.16,4.2,117.9,106.9
446,Edmond Sumner,Ind,G,25.2,24,11.6,24.1,18.8,17.4,29,0.759,58,0.586,29,0.345,0.563,0.601,5,1.4,6.7,0.4,5.1,0.58,0.08,0.88,4.9,102,104.1
447,Jae'Sean Tate,Hou,F,25.38,37,27.6,57.4,14.6,12.2,63,0.73,204,0.618,77,0.299,0.571,0.594,9.9,5.3,10.1,1.6,8.7,1.05,0.51,1.16,6.3,115.6,104.1
448,Jayson Tatum,Bos,F-G,23.03,33,35.6,74.1,30.4,10,160,0.863,445,0.481,232,0.375,0.509,0.553,25.1,7,11,4.5,20.8,1.33,0.45,2.52,10.4,111.1,109.3
449,Jeff Teague,Bos,G,32.76,30,17.9,37.2,17.5,15.1,52,0.865,114,0.351,49,0.429,0.439,0.506,6.3,1.7,5.3,2.1,15.5,0.8,0.2,1.1,6.3,103.1,110.2
450,Garrett Temple,Chi,G-F,34.85,35,27.9,58.2,13.6,11.3,38,0.816,125,0.512,134,0.343,0.514,0.539,8.5,3.1,6.2,2,9.2,0.91,0.51,1,5.4,106.9,108.1
451,Tyrell Terry,Dal,G,20.46,11,5.1,10.7,15.2,10.4,3,0.333,9,0.556,7,0,0.313,0.318,1,0.5,5.8,0.5,14.2,0.45,0,0.18,4.9,74.3,110.3
452,Daniel Theis,Bos,F-C,28.94,36,23.9,49.8,14.6,12,62,0.677,154,0.669,76,0.368,0.63,0.645,9.2,4.9,11.6,1.3,7.7,0.64,1.08,0.97,6.5,123.5,103.7
453,Brodric Thomas,Hou,G,24.13,4,6.1,12.6,24.7,28.4,7,0.714,1,1,6,0.167,0.357,0.496,2.5,1,8.7,1,23,0.25,0.25,1,8.9,88.1,93.5
454,Brodric Thomas,Cle,G,24.13,2,5.1,10.5,25.2,0,2,1,4,0.5,1,1,0.7,0.765,4.5,0.5,5.6,0,0,0,0,0,0,152.8,109.7
455,Matt Thomas,Tor,G,26.61,24,7.3,15.2,16,9.2,7,0.857,19,0.368,37,0.378,0.5,0.525,2.6,0.8,6.3,0.4,7.3,0.08,0,0.25,5.2,102.5,115
456,Tristan Thompson,Bos,C-F,30.01,36,22.5,46.9,15.5,11.9,80,0.6,220,0.541,3,0,0.534,0.554,7.9,8.4,20.9,1,6.2,0.36,0.36,0.97,7.2,117.6,105
457,Sindarius Thornwell,Nor,G,26.33,14,5.2,10.9,15,15.5,2,0,12,0.333,9,0.333,0.405,0.388,1.2,0.4,3.8,0.3,6.8,0.36,0.07,0.29,4,76.8,113.8
458,Matisse Thybulle,Phi,G-F,24.03,36,18.4,38.4,9.1,10.6,14,0.571,51,0.588,70,0.314,0.521,0.527,3.7,1.6,4.8,1,6.7,1.58,0.89,0.42,3.9,109.6,99.1
459,Killian Tillie,Mem,F-C,23.03,2,10.5,21.8,10.1,20,0,0,2,0,2,0.5,0.375,0.375,1.5,1,5.2,0,0,0.5,0,0.5,0,71.9,89.8
460,Xavier Tillman,Mem,F,22.17,30,19.8,41.3,14.4,12.8,27,0.741,130,0.577,36,0.278,0.542,0.562,6.7,4.4,12,1.6,10.6,0.87,0.57,0.87,7.3,112.9,100.6
461,Obi Toppin,Nyk,F,23.03,29,12.8,26.6,16.6,12.9,15,0.733,70,0.629,45,0.311,0.565,0.58,4.9,2.6,10.7,0.6,6.6,0.28,0.34,0.62,6.2,107.8,103.2
462,Juan Toscano-Anderson,Gol,F,27.93,25,20.2,42,10.9,20.8,18,0.722,59,0.644,36,0.417,0.637,0.651,5.4,4.2,10.9,2.2,14.7,0.52,0.52,1.08,7.3,116.7,102.5
463,Karl-Anthony Towns,Min,C-F,25.33,19,33,68.8,27.2,15.5,91,0.879,206,0.558,98,0.357,0.551,0.603,21.8,10.5,17,4,20.4,0.84,1.68,3.32,11.8,112.1,104.2
464,Gary Trent Jr.,Por,G-F,22.15,36,31.4,65.3,20.1,4.9,59,0.763,201,0.438,275,0.404,0.535,0.552,15.4,2.2,3.7,1.5,7,0.86,0.14,0.72,4.7,113,118.1
465,P.J. Tucker,Hou,F,35.86,32,30,62.4,7.7,19,23,0.783,45,0.467,86,0.314,0.469,0.5,4.4,4.6,8.1,1.4,6.3,0.88,0.56,1.03,4.1,98.5,106.5
466,Myles Turner,Ind,C-F,24.97,35,31.3,65.3,17,10.7,114,0.789,177,0.644,158,0.316,0.564,0.608,13.4,6.5,11.8,1,4.3,1.03,3.34,1.31,5.7,114.6,102.5
467,Jonas Valanciunas,Mem,C,28.86,30,27.7,57.8,23.5,12.9,104,0.74,328,0.567,30,0.333,0.561,0.593,16,11.7,22.9,1.8,10.1,0.63,0.7,2,10,115.1,99.7
468,Denzel Valentine,Chi,G,27.33,33,19.2,40,19.2,7,6,1,111,0.423,151,0.351,0.483,0.489,7.8,4.1,11.8,1.8,12.6,0.73,0.03,0.61,8,102,107.7
469,Jarred Vanderbilt,Min,F,21.95,37,19,39.6,13.1,18.3,68,0.559,147,0.619,2,0.5,0.621,0.623,6,5.9,16.6,1.5,11.3,1.08,0.76,1.08,7.9,117.5,103.2
470,Fred VanVleet,Tor,G,27.05,34,36.7,76.5,23.9,10,132,0.894,267,0.419,298,0.383,0.501,0.549,20.1,4.4,6.7,6.6,27.9,1.71,0.79,2.03,9.1,114.3,110.2
471,Devin Vassell,San,G-F,20.56,28,17.2,35.8,13.9,7.8,21,0.857,66,0.394,67,0.403,0.5,0.531,5.4,3.1,9.5,1.1,8.4,1.07,0.32,0.43,6.1,109.4,103.7
472,Gabe Vincent,Mia,G,24.75,25,15,31.2,20.6,11.6,21,0.905,54,0.537,89,0.258,0.444,0.48,5.8,1.1,4,1.2,12.7,0.48,0.08,0.8,5.3,92.3,101.2
473,Noah Vonleh,Bro,F,25.56,4,2.7,5.6,20.2,40,0,0,1,0,2,0,0,0,0,0.3,5.2,0.3,10.3,0,0,0.5,0,,
474,Nikola Vucevic,Orl,C,30.39,39,33.9,70.6,29.8,8,99,0.848,545,0.525,255,0.416,0.556,0.577,25,11.6,17.8,3.7,21.8,0.97,0.59,1.87,12.1,114.5,106.6
475,Dean Wade,Cle,F-C,24.31,30,11.7,24.3,12.2,13.2,12,0.667,24,0.458,56,0.393,0.55,0.563,3.2,2,9.8,0.7,8.1,0.2,0.3,0.43,5.6,109.7,111
476,Moritz Wagner,Was,F-C,23.89,24,14.7,30.5,18.8,12.6,48,0.771,78,0.603,40,0.3,0.551,0.6,7,3,10.8,1.2,11.9,0.88,0.33,0.83,8,113.7,98.3
477,Lonnie Walker IV,San,G-F,22.25,33,26.6,55.4,19.4,8.9,43,0.791,181,0.459,158,0.361,0.497,0.518,11.2,2.8,5.5,1.7,9,0.48,0.39,1.06,5.7,99,107.7
478,Kemba Walker,Bos,G,30.85,22,30,62.6,27.4,11.6,75,0.92,165,0.418,175,0.36,0.481,0.531,18,3.7,6.9,4.5,22.5,1.05,0.36,2.23,8.9,108,112.6
479,John Wall,Hou,G,30.52,25,31.7,66.1,31.3,14.2,133,0.744,293,0.468,150,0.34,0.482,0.524,21,3.2,5.4,6,33.8,0.88,0.72,3.32,9.3,101.6,113.8
480,Brad Wanamaker,Gol,G,31.64,37,16.2,33.7,15.7,15.8,55,0.891,106,0.425,56,0.232,0.398,0.478,4.8,1.7,5.4,2.7,21.7,0.7,0.16,0.95,6.9,101.2,106.4
481,T.J. Warren,Ind,F,27.52,4,29.4,61.1,21.9,6.7,10,0.8,44,0.614,7,0,0.529,0.56,15.5,3.5,6.7,1.3,6.7,0.5,0,1,5.6,107,102.7
482,P.J. Washington,Cha,F,22.56,33,29.3,61.1,19.3,16.2,99,0.798,207,0.483,118,0.39,0.52,0.566,12.6,6.4,11.9,2.9,14.1,1.12,1.18,2.15,8.4,107.9,104.8
483,Yuta Watanabe,Tor,G-F,26.42,25,11.9,24.8,11.5,10.1,10,0.9,32,0.25,35,0.371,0.41,0.448,2.6,3.1,14.5,0.5,5.4,0.4,0.52,0.32,5.3,101.5,106.4
484,Tremont Waters,Bos,G,23.18,10,9.8,20.5,20.8,27.4,8,0.875,16,0.25,15,0.4,0.419,0.478,3.3,0.8,4.6,3,40.4,0.6,0,1.3,8.1,99.6,110.4
485,Paul Watson,Tor,G,26.21,19,7.9,16.4,13.2,10.9,2,0.5,10,0.5,30,0.4,0.575,0.575,2.5,1.2,8.1,0.4,6.6,0.16,0.11,0.26,5.4,107.3,104.9
486,Quinndary Weatherspoon,San,G,24.51,6,5.8,12,18.6,47,2,1,6,0.333,1,0,0.286,0.381,1,0.5,4.5,0.7,14.4,0.67,0.17,1.17,4.9,52.3,88.4
487,Russell Westbrook,Was,G,32.34,30,34.4,71.6,31.6,18.1,180,0.572,443,0.474,120,0.308,0.472,0.494,21.1,9.4,14.4,9.8,46.3,1.2,0.3,4.73,14.5,98.9,106.5
488,Coby White,Chi,G,21.07,37,32.9,68.5,22.4,13.2,79,0.886,268,0.474,252,0.353,0.501,0.533,16,4.9,8.3,5,21.6,0.38,0.16,2.27,8.9,105.8,109.1
489,Derrick White,San,G,26.7,11,24.2,50.5,23.1,9.2,27,0.815,57,0.456,60,0.333,0.479,0.52,12.2,1.7,3.7,3.5,20.9,0.91,1.18,1.18,6.9,105.5,105.4
490,Hassan Whiteside,Sac,C,31.75,23,14.6,30.4,23.5,12.9,55,0.545,137,0.584,1,0,0.58,0.586,8.3,5.7,21.7,0.5,5,0.26,1.3,1.04,7.9,109.4,105.6
491,Greg Whittington,Den,F,28.1,3,3.5,7.3,12.5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,
492,Andrew Wiggins,Gol,F,26.06,39,32.3,67.3,22.8,10.8,127,0.685,356,0.531,193,0.358,0.533,0.555,17.2,4.5,7.3,2.2,10.2,0.85,1.03,1.87,6.9,103.3,108.3
493,Robert Williams III,Bos,C-F,23.41,31,16.2,33.8,15.5,16.5,42,0.643,132,0.727,1,0,0.722,0.723,7.1,6,20.9,1.2,10.7,0.9,1.68,0.97,9.2,134,100
494,Grant Williams,Bos,F,22.29,30,18.1,37.6,12.7,16.8,31,0.516,56,0.518,64,0.422,0.579,0.58,5.2,2.9,8.9,0.9,6.4,0.47,0.37,0.9,5.3,108.5,101.6
495,Kenrich Williams,Okc,G-F,26.28,39,19.3,40.2,14,15,33,0.545,136,0.632,54,0.407,0.626,0.626,6.6,3.9,10.7,1.7,13.2,0.74,0.18,0.92,7.3,119.1,103.7
496,Lou Williams,Lac,G,34.38,37,22.2,46.3,26.3,12,106,0.849,283,0.438,101,0.396,0.479,0.532,12.4,2.3,5.7,3.6,24.4,0.89,0.08,1.59,8.4,108.8,111.8
497,Zion Williamson,Nor,F,20.69,37,32.6,67.9,28.6,11.4,298,0.691,572,0.629,19,0.316,0.624,0.654,25.5,7,11.9,3.4,17.4,0.86,0.68,2.51,10.4,125,111.3
498,Patrick Williams,Chi,F,19.55,36,28.3,58.9,15.8,14.1,73,0.781,208,0.505,84,0.393,0.529,0.565,10.2,4.7,9.2,1.3,6.2,0.75,0.72,1.47,5.6,104.9,107.8
499,D.J. Wilson,Mil,F,25.07,12,8.7,18.2,19.2,8.4,2,0.5,15,0.4,28,0.357,0.488,0.49,3.6,2.1,12.5,0.3,3.7,0.08,0.33,0.33,6,96,100.6
500,Dylan Windler,Cle,G-F,24.48,24,18.8,39.1,14.4,15.3,26,0.808,48,0.583,68,0.368,0.565,0.596,6.3,4.1,12.2,1.3,9.7,0.67,0.46,0.96,6.9,111.6,109.2
501,Justise Winslow,Mem,F-G,24.97,9,22.4,46.6,23.3,12.6,12,0.583,71,0.423,21,0.19,0.391,0.406,8.8,5.4,13.2,2.1,13.1,0.56,0.67,1.56,8.3,84.1,101.2
502,Cassius Winston,Was,G,23.04,7,7.2,14.9,10.7,7.8,2,1,3,0.333,8,0.5,0.636,0.673,2.3,0.7,5.2,1,18.4,0,0.14,0.14,6.5,138.5,112.4
503,James Wiseman,Gol,C,19.96,28,20.6,42.8,24.9,12.1,73,0.616,236,0.547,29,0.379,0.549,0.565,12,5.9,15,0.6,4.8,0.32,1.04,1.46,6.8,101.4,96.4
504,Robert Woodard II,Sac,F,21.48,6,2.9,5.9,31.9,7.8,2,0,8,0.625,3,0.333,0.591,0.547,2.2,1.3,25.8,0,0,0,0,0.17,0,,
505,Christian Wood,Hou,F,25.46,17,31.2,65,26.1,9.5,64,0.688,191,0.613,76,0.421,0.618,0.634,22,10.2,17.3,1.3,8,0.94,1.53,1.82,8.5,115.5,106.1
506,Delon Wright,Det,G,28.88,31,29.1,60.6,15.6,11.8,81,0.778,170,0.506,79,0.392,0.532,0.576,10.6,4.5,8.7,4.8,25.2,1.42,0.48,1.23,8.4,122.1,111.2
507,Thaddeus Young,Chi,F,32.73,33,25,52.1,20.2,15.9,49,0.531,285,0.628,22,0.227,0.607,0.607,12.1,6.1,13.5,4.3,26.2,1.3,0.61,1.88,10.9,120.4,103.3
508,Trae Young,Atl,G,22.49,37,34.5,72,32.8,16.5,355,0.873,412,0.466,248,0.379,0.505,0.598,26.4,4.1,6.4,9.2,45.1,0.84,0.24,4.35,11.6,117.7,111.4
509,Cody Zeller,Cha,F-C,28.44,20,23.5,49,17.8,11.2,41,0.78,138,0.572,19,0.158,0.532,0.568,10,7.5,17.3,2.3,14.4,0.65,0.55,1.1,9.5,119.6,102.8
510,Ivica Zubac,Lac,C,23.99,40,19.6,40.8,15.3,14.7,94,0.819,188,0.654,2,0,0.647,0.698,8.1,6.8,19.5,1.1,7.7,0.35,0.8,1,8,135.9,100.5
